seed,organ,jamming,pmax_avoidance,pmax_reachability,pmax_safety,n_states,error
30,Liver,0,0.9171239308624345,0.9171239308624345,0.9995645425970923,143,
30,Intestines,0,0.9171239308624345,0.9171239308624345,0.9995645425970923,143,
30,Pancreas,0,0.9171239308624345,0.9171239308624345,0.9995645425970923,143,
30,Kidneys,0,0.917124088763517,0.917124088763517,0.9995645425970923,143,
30,Heart,1,0.8494478994987921,0.8494478994987921,0.7595946104649052,283,
30,Lungs,1,0.8515413471413521,0.8515413471413521,0.7595946104649052,283,
30,Liver,1,0.8496006288359936,0.8496006288359936,0.7595946104649052,283,
30,Intestines,1,0.8515408324013298,0.8515408324013298,0.7595946104649052,283,
30,Pancreas,1,0.8477822233852255,0.8477822233852255,0.7595946104649052,283,
30,Kidneys,1,0.8524840105856345,0.8524840105856345,0.7595946104649052,283,
31,Heart,0,0.9032576296365364,0.9032576296365364,0.9795891824210353,136,
31,Lungs,0,0.903257411355191,0.903257411355191,0.9795891824210353,136,
31,Liver,0,0.9032577314016381,0.9032577314016381,0.9795891824210353,136,
31,Intestines,0,0.903257995820314,0.903257995820314,0.9795891824210353,136,
31,Pancreas,0,0.9032574538164172,0.9032574538164172,0.9795891824210353,136,
31,Kidneys,0,0.9032574267489091,0.9032574267489091,0.9795891824210353,136,
31,Heart,1,0.8660268244183708,0.8660268244183708,0.7447604199203778,262,
31,Lungs,1,0.865184337993786,0.865184337993786,0.7447604199203778,262,
31,Liver,1,0.8671826328449372,0.8671826328449372,0.7447604199203778,262,
31,Intestines,1,0.8641590822704476,0.8641590822704476,0.7447604199203778,262,
31,Pancreas,1,0.868141382002654,0.868141382002654,0.7447604199203778,262,
31,Kidneys,1,0.8661825346192691,0.8661825346192691,0.7447604199203778,262,
32,Heart,0,0.9187822766295272,0.9187822766295272,0.9786464402824137,142,
32,Lungs,0,0.9187822766295272,0.9187822766295272,0.9786464402824137,142,
32,Liver,0,0.9187822766295272,0.9187822766295272,0.9786464402824137,142,
32,Intestines,0,0.9187822766295272,0.9187822766295272,0.9786464402824137,142,
32,Pancreas,0,0.9187822766295272,0.9187822766295272,0.9786464402824137,142,
32,Kidneys,0,0.9187822766295272,0.9187822766295272,0.9786464402824137,142,
32,Heart,1,0.8931710999994737,0.8931710999994737,0.7432175582460275,277,
32,Lungs,1,0.8985229776604176,0.8985229776604176,0.7432175582460275,277,
32,Liver,1,0.8997815826808367,0.8997815826808367,0.7432175582460275,277,
32,Intestines,1,0.8951568671879426,0.8951568671879426,0.7432175582460275,277,
32,Pancreas,1,0.8976063031656119,0.8976063031656119,0.7432175582460275,277,
32,Kidneys,1,0.8952154085350696,0.8952154085350696,0.7432175582460275,277,
33,Heart,0,0.9481770539426473,0.9481770539426473,0.9794534123225033,144,
33,Lungs,0,0.9481770539426473,0.9481770539426473,0.9794534123225033,144,
33,Liver,0,0.9481770539426473,0.9481770539426473,0.9794534123225033,144,
33,Intestines,0,0.9481770539426473,0.9481770539426473,0.9794534123225033,144,
33,Pancreas,0,0.9481770539426473,0.9481770539426473,0.9794534123225033,144,
33,Kidneys,0,0.9481770539426473,0.9481770539426473,0.9794534123225033,144,
33,Heart,1,0.8816062142321006,0.8816062142321006,0.7454862648688593,286,
33,Lungs,1,0.8826413001775348,0.8826413001775348,0.7454862648688593,286,
33,Liver,1,0.8815630070963365,0.8815630070963365,0.7454862648688593,286,
33,Intestines,1,0.8818186946973685,0.8818186946973685,0.7454862648688593,286,
33,Pancreas,1,0.8818171536708567,0.8818171536708567,0.7454862648688593,286,
33,Kidneys,1,0.881838852814664,0.881838852814664,0.7454862648688593,286,
34,Heart,0,0.9999990578782144,0.9999990578782144,0.9999999959050402,142,
34,Lungs,0,0.999999057881496,0.999999057881496,0.9999999959050402,142,
34,Liver,0,0.9999990578782114,0.9999990578782114,0.9999999959050402,142,
34,Intestines,0,0.9999990578816651,0.9999990578816651,0.9999999959050402,142,
34,Pancreas,0,0.9999990578782091,0.9999990578782091,0.9999999959050402,142,
34,Kidneys,0,0.9999990578779612,0.9999990578779612,0.9999999959050402,142,
34,Heart,1,0.9790666850209895,0.9790666850209895,0.7610978315617289,278,
34,Lungs,1,0.9801718783773097,0.9801718783773097,0.7610978315617289,278,
34,Liver,1,0.976860016097923,0.976860016097923,0.7610978315617289,278,
34,Intestines,1,0.9812121011065738,0.9812121011065738,0.7610978315617289,278,
34,Pancreas,1,0.9790215448613786,0.9790215448613786,0.7610978315617289,278,
34,Kidneys,1,0.9801051196340146,0.9801051196340146,0.7610978315617289,278,
35,Heart,0,0.9162533705755055,0.9162533705755055,0.9999999919792816,141,
35,Lungs,0,0.9162533705755055,0.9162533705755055,0.9999999919792816,141,
35,Liver,0,0.9162533705755055,0.9162533705755055,0.9999999919792816,141,
35,Intestines,0,0.9162533705755055,0.9162533705755055,0.9999999919792816,141,
35,Pancreas,0,0.9162533705755055,0.9162533705755055,0.9999999919792816,141,
35,Kidneys,0,0.9162533705755055,0.9162533705755055,0.9999999919792816,141,
35,Heart,1,0.7556919279743687,0.7556919279743687,0.7615056200033907,279,
35,Lungs,1,0.7543620432412899,0.7543620432412899,0.7615056200033907,279,
35,Liver,1,0.7537547753894017,0.7537547753894017,0.7615056200033907,279,
35,Intestines,1,0.7694271674820466,0.7694271674820466,0.7615056200033907,279,
35,Pancreas,1,0.7560407469475883,0.7560407469475883,0.7615056200033907,279,
35,Kidneys,1,0.7560330184596743,0.7560330184596743,0.7615056200033907,279,
36,Heart,0,0.9885327940182758,0.9885327940182758,0.9999813483245104,142,
36,Lungs,0,0.9885327940182758,0.9885327940182758,0.9999813483245104,142,
36,Liver,0,0.9885327940182758,0.9885327940182758,0.9999813483245104,142,
36,Intestines,0,0.9885327940182758,0.9885327940182758,0.9999813483245104,142,
36,Pancreas,0,0.9885327940182758,0.9885327940182758,0.9999813483245104,142,
36,Kidneys,0,0.9885327940182758,0.9885327940182758,0.9999813483245104,142,
36,Heart,1,0.9037875732632847,0.9037875732632847,0.7605800038313969,280,
36,Lungs,1,0.9078111103057012,0.9078111103057012,0.7605800038313969,280,
36,Liver,1,0.9059374948518342,0.9059374948518342,0.7605800038313969,280,
36,Intestines,1,0.904805252639816,0.904805252639816,0.7605800038313969,280,
36,Pancreas,1,0.9068491773161229,0.9068491773161229,0.7605800038313969,280,
36,Kidneys,1,0.9058266111107931,0.9058266111107931,0.7605800038313969,280,
37,Heart,0,0.9983254665145713,0.9983254665145713,1.0,144,
37,Lungs,0,0.9983254662679995,0.9983254662679995,1.0,144,
37,Liver,0,0.9983254664738287,0.9983254664738287,1.0,144,
37,Intestines,0,0.9983254665067715,0.9983254665067715,1.0,144,
37,Pancreas,0,0.9983254666289131,0.9983254666289131,1.0,144,
37,Kidneys,0,0.9983254663877263,0.9983254663877263,1.0,144,
37,Heart,1,0.9784419308496575,0.9784419308496575,0.7641542365157092,281,
37,Lungs,1,0.9796378594115702,0.9796378594115702,0.7641542365157092,281,
37,Liver,1,0.9795147549072465,0.9795147549072465,0.7641542365157092,281,
37,Intestines,1,0.977537213521784,0.977537213521784,0.7641542365157092,281,
37,Pancreas,1,0.9806057031320171,0.9806057031320171,0.7641542365157092,281,
37,Kidneys,1,0.9785678757437293,0.9785678757437293,0.7641542365157092,281,
38,Heart,0,0.9999990620950391,0.9999990620950391,0.9999990622100112,138,
38,Lungs,0,0.9999990620950391,0.9999990620950391,0.9999990622100112,138,
38,Liver,0,0.9999990620950391,0.9999990620950391,0.9999990622100112,138,
38,Intestines,0,0.9999990620950391,0.9999990620950391,0.9999990622100112,138,
38,Pancreas,0,0.9999990620950391,0.9999990620950391,0.9999990622100112,138,
38,Kidneys,0,0.9999990620950391,0.9999990620950391,0.9999990622100112,138,
38,Heart,1,0.8391196288212887,0.8391196288212887,0.76834250291446,267,
38,Lungs,1,0.8381116943294713,0.8381116943294713,0.76834250291446,267,
38,Liver,1,0.8400285123010373,0.8400285123010373,0.76834250291446,267,
38,Intestines,1,0.8390809336891186,0.8390809336891186,0.76834250291446,267,
38,Pancreas,1,0.8372451616940654,0.8372451616940654,0.76834250291446,267,
38,Kidneys,1,0.8371310187377775,0.8371310187377775,0.76834250291446,267,
39,Heart,0,0.9208418033425687,0.9208418033425687,1.0,141,
39,Lungs,0,0.9208426907863515,0.9208426907863515,1.0,141,
39,Liver,0,0.9208417474523957,0.9208417474523957,1.0,141,
39,Intestines,0,0.9208417048384279,0.9208417048384279,1.0,141,
39,Pancreas,0,0.920841803325958,0.920841803325958,1.0,141,
39,Kidneys,0,0.9208417787780517,0.9208417787780517,1.0,141,
39,Heart,1,0.908846951757237,0.908846951757237,0.7648542210145871,279,
39,Lungs,1,0.9067985565732355,0.9067985565732355,0.7648542210145871,279,
39,Liver,1,0.9108570208494422,0.9108570208494422,0.7648542210145871,279,
39,Intestines,1,0.9098114819164987,0.9098114819164987,0.7648542210145871,279,
39,Pancreas,1,0.9077781927771409,0.9077781927771409,0.7648542210145871,279,
39,Kidneys,1,0.9098908868376439,0.9098908868376439,0.7648542210145871,279,
40,Heart,0,0.9400268375816182,0.9400268375816182,0.9999998074389868,142,
40,Lungs,0,0.9400268375816182,0.9400268375816182,0.9999998074389868,142,
40,Liver,0,0.9400268375816182,0.9400268375816182,0.9999998074389868,142,
40,Intestines,0,0.9400268375816182,0.9400268375816182,0.9999998074389868,142,
40,Pancreas,0,0.9400268458602908,0.9400268458602908,0.9999998074389868,142,
40,Kidneys,0,0.9400268375816182,0.9400268375816182,0.9999998074389868,142,
40,Heart,1,0.9030319074745989,0.9030319074745989,0.7606819735980159,282,
40,Lungs,1,0.9042635621310824,0.9042635621310824,0.7606819735980159,282,
40,Liver,1,0.9020886338551581,0.9020886338551581,0.7606819735980159,282,
40,Intestines,1,0.9051179656905138,0.9051179656905138,0.7606819735980159,282,
40,Pancreas,1,0.9063114002907625,0.9063114002907625,0.7606819735980159,282,
40,Kidneys,1,0.9031826693263976,0.9031826693263976,0.7606819735980159,282,
41,Heart,0,0.999999999999926,0.999999999999926,0.999999999999929,144,
41,Lungs,0,0.999999999999926,0.999999999999926,0.999999999999929,144,
41,Liver,0,0.999999999999926,0.999999999999926,0.999999999999929,144,
41,Intestines,0,0.999999999999926,0.999999999999926,0.999999999999929,144,
41,Pancreas,0,0.999999999999926,0.999999999999926,0.999999999999929,144,
41,Kidneys,0,0.999999999999926,0.999999999999926,0.999999999999929,144,
41,Heart,1,0.906695783542012,0.906695783542012,0.7627531218714023,279,
41,Lungs,1,0.9076566769587984,0.9076566769587984,0.7627531218714023,279,
41,Liver,1,0.9097077474031383,0.9097077474031383,0.7627531218714023,279,
41,Intestines,1,0.908682053454874,0.908682053454874,0.7627531218714023,279,
41,Pancreas,1,0.9077192908026807,0.9077192908026807,0.7627531218714023,279,
41,Kidneys,1,0.9087433310002174,0.9087433310002174,0.7627531218714023,279,
42,Heart,0,1.0,1.0,1.0,143,
42,Lungs,0,0.9999999995446541,0.9999999995446541,1.0,143,
42,Liver,0,1.0,1.0,1.0,143,
42,Intestines,0,1.0,1.0,1.0,143,
42,Pancreas,0,1.0,1.0,1.0,143,
42,Kidneys,0,1.0,1.0,1.0,143,
42,Heart,1,0.9876435996951479,0.9876435996951479,0.7660843060524855,279,
42,Lungs,1,0.9831046808535607,0.9831046808535607,0.7660843060524855,279,
42,Liver,1,0.9832899689589263,0.9832899689589263,0.7660843060524855,279,
42,Intestines,1,0.9854069512025122,0.9854069512025122,0.7660843060524855,279,
42,Pancreas,1,0.986552864611106,0.986552864611106,0.7660843060524855,279,
42,Kidneys,1,0.9848471051538481,0.9848471051538481,0.7660843060524855,279,
43,Heart,0,0.9991487746913472,0.9991487746913472,0.9999992727832597,141,
43,Lungs,0,0.999140105701688,0.999140105701688,0.9999992727832597,141,
43,Liver,0,0.9991487741163103,0.9991487741163103,0.9999992727832597,141,
43,Intestines,0,0.9991316161824602,0.9991316161824602,0.9999992727832597,141,
43,Pancreas,0,0.9991487746912746,0.9991487746912746,0.9999992727832597,141,
43,Kidneys,0,0.9991316124884467,0.9991316124884467,0.9999992727832597,141,
43,Heart,1,0.943905936400689,0.943905936400689,0.7632194660726285,280,
43,Lungs,1,0.9433551546582026,0.9433551546582026,0.7632194660726285,280,
43,Liver,1,0.9444425075677102,0.9444425075677102,0.7632194660726285,280,
43,Intestines,1,0.940052987462673,0.940052987462673,0.7632194660726285,280,
43,Pancreas,1,0.9424413332601113,0.9424413332601113,0.7632194660726285,280,
43,Kidneys,1,0.9402194920224329,0.9402194920224329,0.7632194660726285,280,
44,Heart,0,0.9486825166823896,0.9486825166823896,0.97957375150102,144,
44,Lungs,0,0.9486832832116183,0.9486832832116183,0.97957375150102,144,
44,Liver,0,0.9486824162407275,0.9486824162407275,0.97957375150102,144,
44,Intestines,0,0.9486824903534719,0.9486824903534719,0.97957375150102,144,
44,Pancreas,0,0.9486825005963004,0.9486825005963004,0.97957375150102,144,
44,Kidneys,0,0.9486828173551307,0.9486828173551307,0.97957375150102,144,
44,Heart,1,0.8267732078789471,0.8267732078789471,0.7455514311554966,285,
44,Lungs,1,0.8283055510248261,0.8283055510248261,0.7455514311554966,285,
44,Liver,1,0.8264059117277814,0.8264059117277814,0.7455514311554966,285,
44,Intestines,1,0.8264743660823438,0.8264743660823438,0.7455514311554966,285,
44,Pancreas,1,0.8264324243811649,0.8264324243811649,0.7455514311554966,285,
44,Kidneys,1,0.8274038540635134,0.8274038540635134,0.7455514311554966,285,
45,Heart,0,0.8534753582801663,0.8534753582801663,0.9998667655934783,137,
45,Lungs,0,0.8534760144134759,0.8534760144134759,0.9998667655934783,137,
45,Liver,0,0.8534753055699444,0.8534753055699444,0.9998667655934783,137,
45,Intestines,0,0.8534753667707431,0.8534753667707431,0.9998667655934783,137,
45,Pancreas,0,0.8534752090627487,0.8534752090627487,0.9998667655934783,137,
45,Kidneys,0,0.8534755037584167,0.8534755037584167,0.9998667655934783,137,
45,Heart,1,0.8123458855607233,0.8123458855607233,0.7614169687225113,264,
45,Lungs,1,0.8150309744253036,0.8150309744253036,0.7614169687225113,264,
45,Liver,1,0.8131531982741927,0.8131531982741927,0.7614169687225113,264,
45,Intestines,1,0.8158985789604563,0.8158985789604563,0.7614169687225113,264,
45,Pancreas,1,0.814091556357027,0.814091556357027,0.7614169687225113,264,
45,Kidneys,1,0.8139372792449149,0.8139372792449149,0.7614169687225113,264,
46,Heart,0,0.921692905384836,0.921692905384836,0.9999999999999631,143,
46,Lungs,0,0.921692905384836,0.921692905384836,0.9999999999999631,143,
46,Liver,0,0.921692905384836,0.921692905384836,0.9999999999999631,143,
46,Intestines,0,0.921692905384836,0.921692905384836,0.9999999999999631,143,
46,Pancreas,0,0.921692905384836,0.921692905384836,0.9999999999999631,143,
46,Kidneys,0,0.921692905384836,0.921692905384836,0.9999999999999631,143,
46,Heart,1,0.8779341040365823,0.8779341040365823,0.762343734441638,279,
46,Lungs,1,0.8808690521254373,0.8808690521254373,0.762343734441638,279,
46,Liver,1,0.8778735456497669,0.8778735456497669,0.762343734441638,279,
46,Intestines,1,0.8799347260149183,0.8799347260149183,0.762343734441638,279,
46,Pancreas,1,0.878925135747936,0.878925135747936,0.762343734441638,279,
46,Kidneys,1,0.8769441811725857,0.8769441811725857,0.762343734441638,279,
47,Heart,0,0.8821261682984161,0.8821261682984161,0.9999995925777949,140,
47,Lungs,0,0.8821261683693634,0.8821261683693634,0.9999995925777949,140,
47,Liver,0,0.8821261682990457,0.8821261682990457,0.9999995925777949,140,
47,Intestines,0,0.8821261682949599,0.8821261682949599,0.9999995925777949,140,
47,Pancreas,0,0.882126168372301,0.882126168372301,0.9999995925777949,140,
47,Kidneys,0,0.8821261684961115,0.8821261684961115,0.9999995925777949,140,
47,Heart,1,0.7237614226932838,0.7237614226932838,0.7606677324901805,272,
47,Lungs,1,0.7244349248443428,0.7244349248443428,0.7606677324901805,272,
47,Liver,1,0.713251547011632,0.713251547011632,0.7606677324901805,272,
47,Intestines,1,0.7362535283778953,0.7362535283778953,0.7606677324901805,272,
47,Pancreas,1,0.7122171276574971,0.7122171276574971,0.7606677324901805,272,
47,Kidneys,1,0.7120181165274444,0.7120181165274444,0.7606677324901805,272,
48,Heart,0,0.8808154421143035,0.8808154421143035,0.9977699088809153,140,
48,Lungs,0,0.8808154473374077,0.8808154473374077,0.9977699088809153,140,
48,Liver,0,0.8808154385959602,0.8808154385959602,0.9977699088809153,140,
48,Intestines,0,0.8808154382393512,0.8808154382393512,0.9977699088809153,140,
48,Pancreas,0,0.8808154385970822,0.8808154385970822,0.9977699088809153,140,
48,Kidneys,0,0.8808154409010951,0.8808154409010951,0.9977699088809153,140,
48,Heart,1,0.8125526875391215,0.8125526875391215,0.7429597459858762,275,
48,Lungs,1,0.7818748846278049,0.7818748846278049,0.7429597459858762,275,
48,Liver,1,0.7847518531702982,0.7847518531702982,0.7429597459858762,275,
48,Intestines,1,0.7841463597745012,0.7841463597745012,0.7429597459858762,275,
48,Pancreas,1,0.7982045737511497,0.7982045737511497,0.7429597459858762,275,
48,Kidneys,1,0.7974274468620995,0.7974274468620995,0.7429597459858762,275,
49,Heart,0,0.9367849171738495,0.9367849171738495,0.9999999999999993,143,
49,Lungs,0,0.9367849800213661,0.9367849800213661,0.9999999999999993,143,
49,Liver,0,0.936785334701135,0.936785334701135,0.9999999999999993,143,
49,Intestines,0,0.9367845275883401,0.9367845275883401,0.9999999999999993,143,
49,Pancreas,0,0.9367847568550565,0.9367847568550565,0.9999999999999993,143,
49,Kidneys,0,0.9367853354115883,0.9367853354115883,0.9999999999999993,143,
49,Heart,1,0.8691938840205007,0.8691938840205007,0.7627504610380761,281,
49,Lungs,1,0.8697679041449892,0.8697679041449892,0.7627504610380761,281,
49,Liver,1,0.8857077042096239,0.8857077042096239,0.7627504610380761,281,
49,Intestines,1,0.9013431433154854,0.9013431433154854,0.7627504610380761,281,
49,Pancreas,1,0.8682136263881094,0.8682136263881094,0.7627504610380761,281,
49,Kidneys,1,0.8853811760213559,0.8853811760213559,0.7627504610380761,281,
